"dow","id","acre","utm_x","utm_y","county","county_name","inspect","include_insp","infest","lake_name","accessible","ramp","ramp_per_acre","infest_zm","infest_ss","zm_suit","ss_suit","nLake50","nLake30","nLake20","nLake10","acre20","acre50","acre200","acre500","acre1000","acre2500","acreInf","countypop","d2HWYmeter","boatPerHour","nAccess","dataTraffic","annualTraffic1","annualTraffic2"
"18013500",3437,71,425715,5151121,"18","crow wing",0,0,0,"turner",0,0,0,0,0,1,1,763,431,240,76,0,0,1,0,0,0,0,63940,318.7493706,NA,1,NA,1684.049843328,195.7766
"18025200",3438,71,413175,5157782,"18","crow wing",0,0,0,"young",0,0,0,0,0,1,1,904,412,222,52,0,0,1,0,0,0,0,63940,12913.69295,NA,1,NA,1871.897101656,172.74103
"18036500",3439,71,402790,5166079,"18","crow wing",0,0,0,"island",0,0,0,0,0,0,1,954,406,164,39,0,0,1,0,0,0,0,63940,3749.965034,NA,1,NA,1594.001109336,165.14493
"27014700",3440,71,452397,4989756,"27","hennepin",0,0,0,"peter",0,0,0,0,0,1,1,571,215,90,26,0,0,1,0,0,0,0,1232483,74.05861077,NA,1,NA,8616.658551936,753.7427
"29002200",3441,71,371946,5203564,"29","hubbard",0,0,0,"steel",0,0,0,0,0,1,1,772,402,204,63,0,0,1,0,0,0,0,20718,2830.625471,NA,1,NA,1492.371575016,270.31564
"29006800",3442,71,372417,5247779,"29","hubbard",0,0,0,"bowman",0,0,0,0,0,1,1,668,193,74,17,0,0,1,0,0,0,0,20718,1315.773089,NA,1,NA,1534.861171104,323.27655
"3000500",3443,71,331210,5191341,"3","becker",0,0,0,"shipman",1,1,0.0140845070422535,0,0,1,1,746,184,64,15,0,0,1,0,0,0,0,33734,6963.1735,NA,1,NA,1657.284825624,256.9168
"3012100",3444,71,310897,5203338,"3","becker",0,0,0,"brenum",0,0,0,0,0,1,1,816,280,105,22,0,0,1,0,0,0,0,33734,7138.923854,NA,1,NA,1458.389882664,207.89383
"3013400",3445,71,310283,5206426,"3","becker",0,0,0,"green water",0,0,0,0,0,1,0,801,320,112,23,0,0,1,0,0,0,0,33734,7942.038845,NA,1,NA,1450.159624752,214.07335
"3033800",3446,71,293024,5219684,"3","becker",0,0,0,"black earth",0,0,0,0,0,1,0,720,275,137,42,0,0,1,0,0,0,0,33734,8047.953693,NA,1,NA,1525.386268128,207.89383
"31004000",3447,71,493002,5264749,"31","itasca",0,0,0,"west",0,0,0,0,0,1,0,723,244,94,32,0,0,1,0,0,0,0,45242,7326.396681,NA,1,NA,1796.523678768,191.9199
"31029600",3448,71,470072,5278763,"31","itasca",0,0,0,"long",0,0,0,0,0,0,0,708,485,252,78,0,0,1,0,0,0,0,45242,14713.44624,NA,1,NA,1792.66618452,165.92628
"31044000",3449,71,465683,5259262,"31","itasca",0,0,0,"hendrichs",0,0,0,0,0,1,0,830,507,347,100,0,0,1,0,0,0,0,45242,12016.20682,NA,1,NA,2046.99182268,165.92628
"38026000",3450,71,637472,5272001,"38","lake",0,0,0,"cabin",0,0,0,0,0,1,0,706,230,108,45,0,0,1,0,0,0,0,10625,12472.22011,NA,1,NA,1271.917439376,287.3505
"43006000",3451,71,399968,4957681,"43","mahnomen",0,0,0,"clear",0,0,0,0,0,1,1,153,37,13,3,0,0,1,0,0,0,0,35842,2613.10068,NA,1,NA,1724.296363872,169.06664
"44003200",3452,71,300076,5244857,"44","marshall",0,0,0,"goodwin",0,0,0,0,0,1,1,632,266,126,17,0,0,1,0,0,0,0,5465,87.2114731,NA,1,NA,2614.814188656,363.35092
"44004400",3453,71,306469,5263418,"44","marshall",0,0,0,"long",0,0,0,0,0,1,1,630,197,87,25,0,0,1,0,0,0,0,5465,3102.521662,NA,1,NA,2373.849820032,281.57477
"46004800",3454,71,381750,4847987,"46","mcleod",0,0,0,"murphy",0,0,0,0,0,1,1,57,35,15,6,0,0,1,0,0,0,0,19829,3213.372522,NA,1,NA,1559.422426344,229.83797
"56083000",3455,71,264517,5126427,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,1,1,896,439,231,72,0,0,1,0,0,0,0,58085,684.5582374,NA,1,NA,2066.846260944,187.17522
"58008900",3456,71,511134,5084861,"58","pine",0,0,0,"cedar",0,0,0,0,0,1,1,162,40,16,2,0,0,1,0,0,0,0,28874,8335.743303,NA,1,NA,1364.936377488,158.58653
"60005000",3457,71,300421,5290740,"60","polk",0,0,0,"schneider",0,0,0,0,0,1,1,376,138,70,27,0,0,1,0,0,0,0,31660,3390.841183,NA,1,NA,1684.141123152,152.82195
"61005400",3458,71,314926,5043865,"61","pope",0,0,0,"anderson",0,0,0,0,0,1,1,445,156,102,37,0,0,1,0,0,0,0,11049,871.5721837,NA,1,NA,1592.909075064,321.6292
"62005500",3459,71,488879,4980719,"62","ramsey",0,0,0,"como",0,0,0,0,0,1,1,533,287,152,35,0,0,1,0,0,0,0,540649,1815.185484,NA,1,NA,1748.92788924,423.30273
"69053100",3460,71,547432,5221046,"69","saint louis",0,0,0,"whitchel",0,0,0,0,0,1,0,236,116,56,22,0,0,1,0,0,0,0,199980,7127.343723,NA,1,NA,1769.635424544,207.9432
"69058600",3461,71,545953,5317637,"69","saint louis",0,0,0,"alf",0,0,0,0,0,1,0,417,149,53,14,0,0,1,0,0,0,0,199980,23694.41278,NA,1,NA,1831.184666112,292.61026
"69076300",3462,71,523382,5257836,"69","saint louis",0,0,0,"doherty",0,0,0,0,0,1,1,310,102,43,15,0,0,1,0,0,0,0,199980,1752.959314,NA,1,NA,1936.420898376,284.90298
"69080000",3463,71,517583,5277343,"69","saint louis",0,0,0,"mud",1,1,0.0140845070422535,0,0,1,1,349,86,39,16,0,0,1,0,0,0,0,199980,7294.153865,NA,1,NA,1827.361223976,426.65854
"69091800",3464,71,498658,5267843,"69","saint louis",0,0,0,"clearwater",0,0,0,0,0,1,0,659,167,70,33,0,0,1,0,0,0,0,199980,9940.414358,NA,1,NA,1914.969815064,344.02094
"69092200",3465,71,499295,5266639,"69","saint louis",0,0,0,"rat",0,0,0,0,0,1,0,656,161,71,30,0,0,1,0,0,0,0,199980,9047.688722,NA,1,NA,1799.549878128,344.02094
"73017500",3466,71,378639,5049210,"73","stearns",0,0,0,"sand",0,0,0,0,0,1,1,381,176,105,42,0,0,1,0,0,0,0,155652,3317.670681,NA,1,NA,2117.293375512,284.2576
"73025400",3467,71,352959,5046284,"73","stearns",0,0,0,"unnamed",0,0,0,0,0,1,0,456,113,23,4,0,0,1,0,0,0,0,155652,3803.06005,NA,1,NA,1859.552213544,165.9392
"77015700",3468,71,344483,5075058,"77","todd",0,0,0,"unnamed",0,0,0,0,0,1,0,448,132,55,22,0,0,1,0,0,0,0,24233,4132.348134,NA,1,NA,1242.495485448,132.52145
"82013000",3469,71,503978,4991616,"82","washington",0,0,1,"long",0,0,0,0,0,1,1,450,253,177,61,0,0,1,0,0,0,0,253117,543.5162025,NA,1,NA,1857.24095688,523.9291
"11006100",3470,70,428493,5201837,"11","cass",0,0,0,"little thunder",0,0,0,0,0,1,1,690,291,137,31,0,0,1,0,0,0,0,28993,84.66733938,NA,1,NA,1669.638979704,264.01437
"14000900",3471,70,251161,5172964,"14","clay",0,0,0,"solem",0,0,0,0,0,1,1,730,326,139,40,0,0,1,0,0,0,0,62875,14.84094778,NA,1,NA,2550.623971056,269.82538
"15004300",3472,70,330521,5301412,"15","clearwater",0,0,0,"gurneau",0,0,0,0,0,1,1,331,155,87,32,0,0,1,0,0,0,0,8827,4335.896238,NA,1,NA,1141.06462476,279.07968
"15006600",3473,70,321848,5232662,"15","clearwater",0,0,0,"sugar bush",0,0,0,0,0,1,1,745,319,200,71,0,0,1,0,0,0,0,8827,6961.503458,NA,1,NA,1186.255551696,286.33395
"16013500",3474,70,702073,5320080,"16","cook",0,0,0,"jim",1,1,0.0142857142857143,0,0,1,0,657,349,227,69,0,0,1,0,0,0,0,5286,24669.53889,NA,1,NA,3365.713129584,367.52512
"16034500",3475,70,676997,5306150,"16","cook",0,0,0,"tomash",0,0,0,0,0,1,0,1064,553,318,64,0,0,1,0,0,0,0,5286,20764.52088,NA,1,NA,3352.114104024,250.67314
"16056700",3476,70,663352,5318940,"16","cook",0,0,0,"auk",0,0,0,0,0,0,0,1128,736,422,144,0,0,1,0,0,0,0,5286,38905.22404,NA,1,NA,3376.882611072,250.67314
"16057700",3477,70,658947,5317090,"16","cook",0,0,0,"bologna",0,0,0,0,0,0,0,1156,745,427,148,0,0,1,0,0,0,0,5286,39723.82923,NA,1,NA,3376.882611072,250.67314
"18005500",3478,70,435091,5132007,"18","crow wing",0,0,0,"unnamed",0,0,0,0,0,1,1,595,294,177,59,0,0,1,0,0,0,0,63940,310.6386782,NA,1,NA,1974.495709272,219.22238
"18013000",3479,70,425849,5153973,"18","crow wing",0,0,0,"milford",0,0,0,0,0,1,1,790,431,248,65,0,0,1,0,0,0,0,63940,947.8570546,NA,1,NA,1823.295074568,187.17522
"18023800",3480,70,416654,5150948,"18","crow wing",0,0,0,"half moon",0,0,0,0,0,1,1,831,423,220,74,0,0,1,0,0,0,0,63940,7208.076644,NA,1,NA,1628.68850832,172.74103
"21000600",3481,70,332854,5076468,"21","douglas",0,0,0,"gulden",0,0,0,0,0,NA,NA,541,153,55,8,0,0,1,0,0,0,0,37456,1004.011507,NA,1,NA,1794.162561456,227.06367
"27003400",3482,70,474197,4985954,"27","hennepin",0,0,0,"crystal",1,1,0.0142857142857143,0,0,1,1,595,254,116,25,0,0,1,0,0,0,0,1232483,1219.07664,NA,1,NA,3251.30298024,543.86176
"31028500",3483,70,471679,5283789,"31","itasca",0,0,0,"blind pete",0,0,0,0,0,1,0,688,428,209,52,0,0,1,0,0,0,0,45242,10692.94267,NA,1,NA,1807.606865856,165.92628
"31062100",3484,70,450757,5264056,"31","itasca",0,0,0,"little dead horse",0,0,0,0,0,0,0,820,494,329,105,0,0,1,0,0,0,0,45242,162.9946753,NA,1,NA,1992.186136032,209.59462
"31090700",3485,70,405446,5271462,"31","itasca",0,0,0,"sioux",0,0,0,0,0,1,1,458,174,69,25,0,0,1,0,0,0,0,45242,9391.338067,NA,1,NA,1853.56646016,175.66606
"38051600",3486,70,623615,5317829,"38","lake",0,0,0,"ahsub",0,0,0,0,0,1,0,1088,523,283,89,0,0,1,0,0,0,0,10625,32248.30862,NA,1,NA,1256.462210592,250.67314
"38080100",3487,70,593543,5330240,"38","lake",0,0,0,"section sixteen",0,0,0,0,0,1,0,684,223,105,42,0,0,1,0,0,0,0,10625,20936.0698,NA,1,NA,1206.28139328,287.3505
"4024100",3488,70,352997,5290457,"4","beltrami",0,0,0,"grenn",0,0,0,0,0,1,1,384,209,128,21,0,0,1,0,0,0,0,46106,2513.374587,NA,1,NA,1825.60772604,204.53484
"4029800",3489,70,341606,5276117,"4","beltrami",0,0,0,"little buzzle",1,1,0.0142857142857143,0,0,1,0,519,233,92,23,0,0,1,0,0,0,0,46106,6688.525052,NA,1,NA,1851.821087568,201.06763
"47013900",3490,70,373564,4992958,"47","meeker",0,0,0,"unnamed",0,0,0,0,0,1,1,319,107,43,12,0,0,1,0,0,0,0,23110,6731.033985,NA,1,NA,1310.436933432,149.79237
"52001500",3491,70,411999,4918795,"52","nicollet",0,0,0,"sand",0,0,0,0,0,1,1,91,21,7,1,0,0,1,0,0,0,0,33575,298.0485587,NA,1,NA,1780.088354928,212.67021
"56079500",3492,70,266002,5117751,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,1,0,879,397,199,75,0,0,1,0,0,0,0,58085,632.4727306,NA,1,NA,2311.38429,200.6644
"69015400",3493,70,571899,5288133,"69","saint louis",0,0,0,"arthur",0,0,0,0,0,1,0,492,150,67,28,0,0,1,0,0,0,0,199980,11996.32446,NA,1,NA,2157.99138024,292.61026
"69062000",3494,70,539180,5194883,"69","saint louis",0,0,0,"sunset",0,0,0,0,0,1,0,216,76,29,5,0,0,1,0,0,0,0,199980,783.4883483,NA,1,NA,2148.741193008,336.1506
"71004000",3495,70,459438,5037144,"71","sherburne",0,0,0,"sandy",0,0,0,0,0,1,1,339,87,46,18,0,0,1,0,0,0,0,93528,4505.725157,NA,1,NA,1731.88746864,170.26707
"82009400",3496,70,507105,4972613,"82","washington",0,0,1,"colby",0,0,0,0,0,1,1,410,206,92,23,0,0,1,0,0,0,0,253117,3448.6689,NA,1,NA,1881.9485388,516.1252
"16029300",3497,69,684247,5316725,"16","cook",0,0,0,"state",0,0,0,0,0,1,0,949,546,312,129,0,0,1,0,0,0,0,5286,27744.59885,NA,1,NA,3365.713129584,250.67314
"16060900",3498,69,658919,5341103,"16","cook",0,0,0,"morris",0,0,0,0,0,1,0,921,439,175,30,0,0,1,0,0,0,0,5286,59955.26486,NA,1,NA,3376.882611072,250.67314
"17002500",3499,69,329185,4859337,"17","cottonwood",0,0,0,"unnamed",0,0,0,0,0,1,1,51,21,17,12,0,0,1,0,0,0,0,11470,0,NA,1,NA,3434.174881536,368.96957
"2007200",3500,69,481099,4996877,"2","anoka",0,0,0,"laddie",0,0,0,0,0,1,1,598,244,101,23,0,0,1,0,0,0,0,345957,44.65223721,NA,1,NA,2733.758717832,455.59964
"2009000",3501,69,477781,5007317,"2","anoka",0,0,0,"bunker",0,0,0,0,0,NA,NA,609,191,67,8,0,0,1,0,0,0,0,345957,3619.740274,NA,1,NA,2491.537919832,424.31702
"26007600",3502,69,282742,5107504,"26","grant",0,0,0,"little",0,0,0,0,0,1,1,955,501,254,66,0,0,1,0,0,0,0,5956,31.74267487,NA,1,NA,3889.535365128,311.7413
"3030300",3503,69,288738,5215311,"3","becker",0,0,0,"bear",0,0,0,0,0,1,1,744,251,117,45,0,0,1,0,0,0,0,33734,9712.754755,NA,1,NA,1719.051501312,214.83334
"31042300",3504,69,459705,5262412,"31","itasca",0,0,0,"little island",1,1,0.0144927536231884,0,0,1,1,829,511,363,146,0,0,1,0,0,0,0,45242,7468.469477,NA,1,NA,1698.598914696,190.48877
"31076800",3505,69,442717,5280946,"31","itasca",0,0,0,"big rose",0,0,0,0,0,1,0,713,394,180,62,0,0,1,0,0,0,0,45242,392.3552882,NA,1,NA,2138.53107456,204.2638
"38001400",3506,69,643221,5264770,"38","lake",0,0,0,"cramer",1,1,0.0144927536231884,0,0,1,0,505,155,85,29,0,0,1,0,0,0,0,10625,7520.72713,NA,1,NA,1147.746425784,347.48462
"38025600",3507,69,631249,5274272,"38","lake",0,0,0,"divide",1,1,0.0144927536231884,0,0,1,0,752,269,126,32,0,0,1,0,0,0,0,10625,6319.76092,NA,1,NA,1193.025422136,352.0042
"38041900",3508,69,622857,5268699,"38","lake",0,0,0,"crown",0,0,0,0,0,0,0,562,233,90,17,0,0,1,0,0,0,0,10625,1605.183348,NA,1,NA,1385.896424304,313.9527
"44005800",3509,69,290926,5233128,"44","marshall",0,0,0,"doucette",0,0,0,0,0,1,0,603,235,118,31,0,0,1,0,0,0,0,5465,3853.369614,NA,1,NA,2151.321391296,290.0838
"44008200",3510,69,292484,5227452,"44","marshall",0,0,0,"jessie",0,0,0,0,0,1,1,623,267,134,36,0,0,1,0,0,0,0,5465,998.8679507,NA,1,NA,2278.568763936,317.4097
"56026300",3511,69,290244,5114078,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,1,1,997,519,276,77,0,0,1,0,0,0,0,58085,192.0180991,NA,1,NA,2419.73341332,215.3632
"56027000",3512,69,291987,5110849,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,1,1,963,520,269,80,0,0,1,0,0,0,0,58085,980.5575114,NA,1,NA,2347.685426304,187.17522
"56054800",3513,69,281113,5172364,"56","otter tail",0,0,0,"bradbury",0,0,0,0,0,1,1,941,503,251,85,0,0,1,0,0,0,0,58085,4222.660337,NA,1,NA,1956.718849272,173.581
"56065600",3514,69,273878,5120299,"56","otter tail",0,0,0,"fossan",0,0,0,0,0,1,0,974,494,280,99,0,0,1,0,0,0,0,58085,3680.779856,NA,1,NA,2074.634943576,170.9969
"56071700",3515,69,274008,5156603,"56","otter tail",0,0,0,"grass",0,0,0,0,0,1,1,1022,553,298,105,0,0,1,0,0,0,0,58085,1818.427533,NA,1,NA,2293.889294424,172.85324
"56078300",3516,69,266719,5131351,"56","otter tail",0,0,1,"wright",0,0,0,0,0,1,1,933,473,281,84,0,0,1,0,0,0,0,58085,2025.298567,NA,1,NA,2204.434468824,174.25157
"69036800",3517,69,569350,5343566,"69","saint louis",0,0,0,"shaman",0,0,0,0,0,0,0,390,197,103,49,0,0,1,0,0,0,0,199980,39747.67105,NA,1,NA,1843.043276736,365.6584
"69045300",3518,69,560255,5318691,"69","saint louis",0,0,0,"wren",0,0,0,0,0,1,0,440,243,104,31,0,0,1,0,0,0,0,199980,19345.54262,NA,1,NA,1834.78380048,329.24026
"69050600",3519,69,545217,5188910,"69","saint louis",0,0,0,"little grand",0,0,0,0,0,1,1,209,79,25,7,0,0,1,0,0,0,0,199980,334.4830803,NA,1,NA,2185.80437508,343.3646
"69070800",3520,69,532289,5242297,"69","saint louis",0,0,0,"twin",0,0,0,0,0,1,1,268,110,55,20,0,0,1,0,0,0,0,199980,5578.082044,NA,1,NA,1928.93700372,223.56183
"70004300",3521,69,464202,4936529,"70","scott",0,0,0,"nash",0,0,0,0,0,1,1,292,88,44,9,0,0,1,0,0,0,0,143680,3682.614142,NA,1,NA,1899.169571016,199.33792
"77005200",3522,69,364040,5107151,"77","todd",0,0,0,"round",0,0,0,0,0,1,0,316,110,49,16,0,0,1,0,0,0,0,24233,8302.344286,NA,1,NA,1226.59830972,127.37962
"82002000",3523,69,513469,4989819,"82","washington",0,0,0,"mckusick",0,0,0,0,0,1,1,386,221,133,38,0,0,1,0,0,0,0,253117,1120.557989,NA,1,NA,1791.57190104,436.4425
"11001100",3524,68,440546,5198233,"11","cass",0,0,0,"ahsebun",0,0,0,0,0,1,1,700,234,91,24,0,0,1,0,0,0,0,28993,4734.010844,NA,1,NA,1242.175974024,206.79422
"11001600",3525,68,432952,5194434,"11","cass",0,0,0,"white oak",0,0,0,0,0,1,1,790,294,113,40,0,0,1,0,0,0,0,28993,4472.342733,NA,1,NA,1462.287531576,203.21011
"11023900",3526,68,400216,5191697,"11","cass",0,0,0,"round",0,0,0,0,0,1,0,868,445,224,65,0,0,1,0,0,0,0,28993,656.456939,NA,1,NA,1397.090730384,191.45074
"11031400",3527,68,392984,5250145,"11","cass",0,0,0,"lydick",0,0,0,0,0,1,1,543,151,48,12,0,0,1,0,0,0,0,28993,2592.844266,NA,1,NA,1377.901628352,163.61601
"15014000",3528,68,313514,5265841,"15","clearwater",0,0,0,"second",1,1,0.0147058823529412,0,0,1,1,617,195,77,19,0,0,1,0,0,0,0,8827,951.6356149,NA,1,NA,1567.072100232,498.7259
"18004500",3529,68,432265,5135352,"18","crow wing",0,0,0,"maple",0,0,0,0,0,1,0,623,319,203,74,0,0,1,0,0,0,0,63940,21.09343383,NA,1,NA,2384.737323888,269.82538
"18008700",3530,68,436707,5151027,"18","crow wing",0,0,0,"casey",0,0,0,0,0,1,1,701,359,228,73,0,0,1,0,0,0,0,63940,61.74478829,NA,1,NA,2079.87747576,247.19337
"18020200",3531,68,427919,5165002,"18","crow wing",0,0,0,"eastham",0,0,0,0,0,1,1,835,437,209,39,0,0,1,0,0,0,0,63940,260.0533035,NA,1,NA,2118.699591888,206.90903
"26000100",3532,68,285415,5098652,"26","grant",0,0,0,"bah",0,0,0,0,0,1,0,872,468,218,65,0,0,1,0,0,0,0,5956,202.8370616,NA,1,NA,1983.41691192,301.91974
"29006500",3533,68,373038,5250796,"29","hubbard",0,0,0,"mud",0,0,0,0,0,1,1,618,193,81,24,0,0,1,0,0,0,0,20718,1077.8815,NA,1,NA,1519.2707442,323.27655
"29017500",3534,68,345140,5213851,"29","hubbard",0,0,0,"stony",0,0,0,0,0,1,1,769,379,219,67,0,0,1,0,0,0,0,20718,5784.547434,NA,1,NA,1240.858324752,268.73843
"3051600",3535,68,268468,5194230,"3","becker",0,0,0,"canary",0,0,0,0,0,1,0,742,353,176,44,0,0,1,0,0,0,0,33734,1093.080088,NA,1,NA,1740.641270832,227.83144
"3059600",3536,68,263416,5185802,"3","becker",0,0,0,"unnamed",0,0,0,0,0,1,1,769,368,220,78,0,0,1,0,0,0,0,33734,10137.34287,NA,1,NA,1743.71913576,210.82008
"31015500",3537,68,476371,5281933,"31","itasca",0,0,0,"horsehead",0,0,0,0,0,1,0,699,421,197,40,0,0,1,0,0,0,0,45242,8439.027325,NA,1,NA,1690.932364272,165.92628
"38023100",3538,68,630750,5244960,"38","lake",0,0,0,"tetagouche",0,0,0,0,0,0,0,273,67,35,13,0,0,1,0,0,0,0,10625,3872.535552,NA,1,NA,1381.423149024,230.00166
"38044800",3539,68,625703,5286713,"38","lake",0,0,0,"helen",0,0,0,0,0,1,0,943,388,182,27,0,0,1,0,0,0,0,10625,10832.78942,NA,1,NA,1277.746309968,268.73843
"4021400",3540,68,350945,5256773,"4","beltrami",0,0,0,"stone",0,0,0,0,0,1,1,731,185,74,23,0,0,1,0,0,0,0,46106,4753.153927,NA,1,NA,1776.544549368,193.9283
"42005500",3541,68,264401,4912399,"42","lyon",0,0,0,"clear",1,1,0.0147058823529412,0,0,1,1,38,18,12,5,0,0,1,0,0,0,0,25699,1205.651829,NA,1,NA,1769.990884848,333.33304
"46013000",3542,68,359895,4844785,"46","mcleod",0,0,0,"little twin",0,0,0,0,0,1,1,64,34,9,6,0,0,1,0,0,0,0,19829,990.744805,NA,1,NA,1786.530127224,279.04495
"56051300",3543,68,282484,5162449,"56","otter tail",0,0,0,"ottos",0,0,0,0,0,1,1,1013,519,294,86,0,0,1,0,0,0,0,58085,3118.575319,NA,1,NA,2291.04739128,170.9969
"56066300",3544,68,271491,5137568,"56","otter tail",0,0,0,"loon",0,0,0,0,0,1,1,999,521,335,82,0,0,1,0,0,0,0,58085,6791.6456,NA,1,NA,1947.505555032,172.74103
"56069900",3545,68,275154,5144286,"56","otter tail",0,0,0,"johnson",0,0,0,0,0,1,1,1029,568,315,101,0,0,1,0,0,0,0,58085,14077.102,NA,1,NA,2064.96840936,172.74103
"56093600",3546,68,258831,5173327,"56","otter tail",0,0,0,"businger",0,0,0,0,0,1,1,797,437,205,48,0,0,1,0,0,0,0,58085,735.5379661,NA,1,NA,2532.659715504,187.17522
"56116300",3547,68,265795,5159228,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,1,1,928,528,268,60,0,0,1,0,0,0,0,58085,1774.219478,NA,1,NA,2412.049661688,172.85324
"69025600",3548,68,565805,5294428,"69","saint louis",0,0,0,"skeleton",0,0,0,0,0,1,0,484,162,86,39,0,0,1,0,0,0,0,199980,4946.030175,NA,1,NA,1833.648742896,344.02094
"69030200",3549,68,565032,5308021,"69","saint louis",0,0,0,"boulder",0,0,0,0,0,1,0,503,204,118,47,0,0,1,0,0,0,0,199980,7816.638115,NA,1,NA,1802.722630584,365.6584
"69091700",3550,68,500387,5266967,"69","saint louis",0,0,0,"rock",0,0,0,0,0,1,0,636,149,70,25,0,0,1,0,0,0,0,199980,8291.323472,NA,1,NA,1978.207156656,292.61026
"73005700",3551,68,397873,5032257,"73","stearns",0,0,0,"rausch",0,0,0,0,0,1,1,442,243,128,30,0,0,1,0,0,0,0,155652,2820.851004,NA,1,NA,1931.870242224,292.51526
"77002900",3552,68,368049,5080825,"77","todd",0,0,0,"buck",1,1,0.0147058823529412,0,0,1,1,315,120,74,31,0,0,1,0,0,0,0,24233,579.1192026,NA,1,NA,1541.55495936,290.47427
"77005300",3553,68,371286,5115677,"77","todd",0,0,0,"star",0,0,0,0,0,1,1,326,133,75,30,0,0,1,0,0,0,0,24233,1363.849691,NA,1,NA,1288.276311504,160.08472
"8001300",3554,68,376392,4900472,"8","brown",0,0,0,"domeier",0,0,0,0,0,1,1,40,21,15,7,0,0,1,0,0,0,0,25331,8349.216876,NA,1,NA,1301.408151144,158.58653
"86013100",3555,68,427154,5002616,"86","wright",0,0,0,"berthiaume",0,0,0,0,0,1,1,489,245,129,35,0,0,1,0,0,0,0,132550,3036.403288,NA,1,NA,1962.673523856,249.47462
"14006200",3556,67,255820,5191247,"14","clay",0,0,0,"jergenson",0,0,0,0,0,1,0,671,287,165,83,0,0,1,0,0,0,0,62875,4058.443483,NA,1,NA,1712.815190856,180.12735
"16027000",3557,67,678332,5312349,"16","cook",0,0,0,"bull",0,0,0,0,0,1,0,1031,588,363,110,0,0,1,0,0,0,0,5286,26123.82822,NA,1,NA,3365.713129584,250.67314
"16051600",3558,67,658948,5311096,"16","cook",0,0,0,"java",0,0,0,0,0,0,0,1180,771,410,107,0,0,1,0,0,0,0,5286,34132.81009,NA,1,NA,3376.882611072,250.67314
"16051800",3559,67,663634,5310417,"16","cook",0,0,0,"clam",0,0,0,0,0,1,0,1162,729,378,110,0,0,1,0,0,0,0,5286,31271.77986,NA,1,NA,3376.882611072,250.67314
"16056300",3560,67,661290,5319823,"16","cook",0,0,0,"iris",0,0,0,0,0,0,0,1135,732,419,152,0,0,1,0,0,0,0,5286,40394.82337,NA,1,NA,3376.882611072,250.67314
"18014300",3561,67,413601,5127137,"18","crow wing",0,0,0,"unnamed",0,0,0,0,0,1,0,607,312,91,4,0,0,1,0,0,0,0,63940,1404.443333,NA,1,NA,1933.912659792,208.68193
"19002300",3562,67,486984,4956085,"19","dakota",0,0,0,"farquar",0,0,0,0,0,1,1,420,171,84,29,0,0,1,0,0,0,0,417486,2857.549851,NA,1,NA,1911.2471964,405.9972
"21006100",3563,67,318017,5091937,"21","douglas",0,0,0,"laura",0,0,0,0,0,1,0,693,295,119,34,0,0,1,0,0,0,0,37456,2433.819247,NA,1,NA,1815.936748944,210.41605
"21006700",3564,67,322218,5107574,"21","douglas",0,0,0,"friet",0,0,0,0,0,1,1,684,234,91,26,0,0,1,0,0,0,0,37456,1515.515122,NA,1,NA,1840.778446032,228.40642
"29004900",3565,67,365579,5222904,"29","hubbard",0,0,0,"lester",0,0,0,0,0,1,1,813,334,155,25,0,0,1,0,0,0,0,20718,1007.701231,NA,1,NA,1567.128110424,316.84778
"31031900",3566,67,473223,5288490,"31","itasca",0,0,0,"rat",0,0,0,0,0,0,0,659,353,170,43,0,0,1,0,0,0,0,45242,5999.553774,NA,1,NA,1700.997869112,186.65071
"31032100",3567,67,468941,5286945,"31","itasca",0,0,0,"little coon",0,0,0,0,0,1,0,669,399,214,49,0,0,1,0,0,0,0,45242,7486.2674,NA,1,NA,1704.23614764,165.92628
"31068900",3568,67,456495,5283233,"31","itasca",0,0,0,"issac",0,0,0,0,0,1,0,726,462,260,58,0,0,1,0,0,0,0,45242,6915.758989,NA,1,NA,1833.846429696,165.92628
"31092900",3569,67,396219,5268142,"31","itasca",0,0,0,"morph",1,1,0.0149253731343284,0,0,1,0,397,173,82,13,0,0,1,0,0,0,0,45242,17527.70981,NA,1,NA,1804.515202368,201.63997
"38029900",3570,67,637169,5305300,"38","lake",0,0,0,"jupiter",0,0,0,0,0,1,0,1170,675,336,70,0,0,1,0,0,0,0,10625,32430.49258,NA,1,NA,1256.462210592,250.67314
"38052400",3571,67,626152,5325275,"38","lake",0,0,0,"portage",0,0,0,0,0,0,0,1042,503,256,61,0,0,1,0,0,0,0,10625,37310.41532,NA,1,NA,1256.462210592,250.67314
"60018200",3572,67,272028,5272235,"60","polk",0,0,0,"unnamed",0,0,0,0,0,1,1,277,161,101,41,0,0,1,0,0,0,0,31660,3358.046857,NA,1,NA,1726.643095224,179.67227
"61017100",3573,67,299254,5065834,"61","pope",0,0,0,"mitmoen",0,0,0,0,0,1,0,591,306,149,44,0,0,1,0,0,0,0,11049,1545.74617,NA,1,NA,1485.906065352,308.51135
